organization_id,organization_size,industry,number_of_employees,number_of_endpoints,number_of_servers,cloud_usage_percentage,remote_worker_percentage,critical_asset_count,mfa_coverage,privileged_account_mfa,privileged_access_management,password_policy_score,access_review_frequency_days,least_privilege_enforced,sso_adoption_percentage,asset_inventory_coverage,asset_discovery_frequency_days,data_classification_implemented,critical_asset_identification,endpoint_protection_coverage,firewall_deployment,network_segmentation,encryption_at_rest,encryption_in_transit,security_awareness_training,secure_configuration_baselines,vulnerability_scanning_frequency_days,patch_frequency_days,average_patch_delay,critical_vulnerability_remediation_time,penetration_testing_frequency_months,siem_deployed,soc_coverage_hours,security_monitoring,edr_coverage,automated_alerting,log_retention_days,incident_response_plan,incident_response_testing,dedicated_ir_team,mean_time_to_detect,mean_time_to_respond,backup_frequency_hours,offline_backup,backup_testing_frequency_months,disaster_recovery_plan,recovery_time_objective_hours,recovery_point_objective_hours,vendor_risk_management,third_party_access_controls,supply_chain_monitoring,previous_incidents_count,previous_data_breach,ransomware_history,data_source,risk_score,risk_level,baseline_score
ORG-00680,medium,education,719,903,104,78.0,51.8,23,23.3,False,False,2,218,False,17.7,20.0,56,False,False,14.7,True,True,0.0,28.2,False,False,91,57,82,25,0,False,8,True,17.0,False,72,False,False,False,192.0,127.0,6,False,6,False,73.0,23.0,False,False,False,1,False,False,SYNTHETIC,93.0,Critical,83.6
ORG-00681,medium,government,262,431,39,45.9,40.7,12,72.5,True,True,3,88,False,60.0,77.3,23,False,True,62.1,True,False,31.5,70.1,True,False,28,28,16,15,24,True,16,True,79.5,True,307,True,True,False,81.0,31.0,6,True,6,True,27.0,11.0,True,True,False,0,False,False,SYNTHETIC,35.6,Moderate,31.0
ORG-00682,large,government,10977,18237,1608,73.5,49.9,325,51.5,True,True,4,144,True,59.3,48.5,25,True,False,81.8,True,True,54.7,90.5,True,False,39,25,53,12,12,True,24,True,56.8,True,292,False,False,False,67.0,34.0,12,True,0,True,29.0,15.0,True,True,True,0,False,False,SYNTHETIC,31.4,Moderate,30.5
ORG-00683,small,government,34,41,2,81.4,38.7,3,25.4,False,False,2,171,False,13.9,23.9,58,False,False,31.1,True,False,37.4,34.4,False,False,88,67,69,29,6,False,0,False,9.4,False,103,False,False,True,170.0,110.0,12,False,6,False,49.0,26.0,False,True,False,0,False,False,SYNTHETIC,87.8,Critical,82.5
ORG-00684,large,education,8982,20338,3258,92.2,12.5,653,56.1,True,True,4,76,False,47.7,51.2,32,True,True,46.3,True,True,46.7,44.8,True,True,53,28,53,17,12,True,8,True,47.5,False,258,True,True,True,114.0,63.0,12,True,0,True,45.0,16.0,True,True,False,2,False,False,SYNTHETIC,32.3,Moderate,34.4
ORG-00685,small,government,57,59,1,80.8,6.0,3,3.0,False,False,1,167,False,4.8,20.0,64,False,False,10.0,True,False,16.6,23.8,False,False,93,59,63,40,12,False,0,False,0.0,False,61,False,False,False,151.0,118.0,24,False,0,False,68.0,22.0,False,False,False,3,True,False,SYNTHETIC,100.0,Critical,92.2
ORG-00686,small,technology,59,77,4,69.8,18.5,4,10.8,False,False,2,157,False,7.5,28.1,54,True,True,24.0,True,False,46.1,36.6,False,True,69,67,65,29,12,False,8,True,17.6,False,111,True,False,True,93.0,79.0,6,False,12,True,49.0,13.0,False,False,True,2,False,False,SYNTHETIC,90.0,Critical,77.2
ORG-00687,medium,finance,2186,3797,346,64.5,51.6,72,51.6,True,True,3,117,True,58.2,62.0,25,True,True,66.0,True,True,62.9,64.8,True,True,62,48,40,24,12,False,0,False,73.3,False,291,False,False,True,74.0,57.0,6,True,6,True,33.0,10.0,True,False,False,2,False,False,SYNTHETIC,39.4,Moderate,40.6
ORG-00688,small,finance,13,13,1,89.0,8.2,6,63.9,True,True,4,126,False,53.5,54.2,26,False,True,61.2,True,True,54.8,70.1,True,True,28,29,46,5,12,False,24,True,53.7,False,255,True,False,False,52.0,45.0,24,True,12,False,13.0,19.0,True,False,True,1,True,False,SYNTHETIC,38.1,Moderate,37.0
ORG-00689,large,manufacturing,10098,24763,4436,91.3,42.3,891,55.0,False,False,4,73,True,51.0,75.6,19,True,True,68.2,True,True,69.4,73.0,True,True,26,30,24,14,12,True,24,True,58.9,False,288,True,True,False,41.0,32.0,1,True,6,True,28.0,7.0,True,False,True,2,True,False,SYNTHETIC,29.1,Moderate,30.5
ORG-00690,small,manufacturing,41,60,2,39.7,47.6,3,44.9,False,False,3,121,True,50.5,39.2,36,True,True,75.3,True,False,70.7,70.9,False,True,53,36,31,21,0,False,0,False,27.9,False,177,True,False,True,88.0,55.0,12,True,3,False,43.0,15.0,True,False,True,0,False,False,SYNTHETIC,51.7,High,52.3
ORG-00691,small,manufacturing,83,122,6,76.9,53.7,3,10.5,False,False,1,224,False,4.5,20.0,60,False,False,19.5,True,False,26.1,19.1,True,False,89,66,74,31,12,False,8,True,5.8,False,30,False,False,False,184.0,140.0,12,False,6,False,65.0,19.0,False,False,False,1,True,False,SYNTHETIC,98.3,Critical,88.5
ORG-00692,small,healthcare,15,16,1,51.3,40.9,4,40.1,True,True,3,87,False,35.7,44.0,38,False,False,52.5,True,False,82.5,68.8,True,True,50,44,47,18,6,False,8,True,56.5,False,178,False,False,True,115.0,36.0,24,False,12,True,39.0,12.0,False,True,True,1,False,True,SYNTHETIC,56.1,High,56.8
ORG-00693,medium,manufacturing,1079,1911,134,70.1,38.3,30,5.3,False,False,3,142,True,28.4,24.9,29,False,False,59.7,True,True,67.9,58.4,True,False,76,39,56,18,0,True,24,True,45.5,True,82,False,False,False,101.0,84.0,12,True,12,False,47.0,10.0,True,False,False,1,True,False,SYNTHETIC,58.7,High,56.4
ORG-00694,medium,education,1406,1844,211,46.3,54.7,47,35.3,False,False,3,158,True,44.0,33.4,51,True,True,31.9,True,False,22.4,25.5,True,True,74,43,65,24,12,False,24,True,12.3,False,97,False,False,False,139.0,81.0,72,True,6,False,62.0,18.0,False,False,True,2,False,False,SYNTHETIC,66.4,High,66.1
ORG-00695,medium,energy,473,610,48,61.6,70.4,14,31.3,False,False,3,163,True,24.9,20.0,41,False,True,34.5,True,True,19.9,52.1,False,False,61,54,63,17,12,False,16,True,31.2,False,124,True,True,True,153.0,102.0,12,False,6,False,50.0,14.0,False,False,True,1,False,False,SYNTHETIC,65.5,High,64.5
ORG-00696,small,energy,40,50,1,57.7,35.3,1,37.5,False,False,3,135,False,45.6,47.2,49,False,False,43.1,True,True,28.5,50.5,True,False,57,40,60,23,0,False,0,False,41.4,False,216,False,False,False,112.0,75.0,72,False,0,False,59.0,9.0,True,True,True,0,False,True,SYNTHETIC,65.1,High,65.2
ORG-00697,small,energy,30,38,1,79.0,36.7,2,82.2,True,True,4,41,True,46.6,76.6,18,True,False,61.7,True,True,79.5,100.0,False,True,28,19,7,11,0,True,8,True,79.5,True,289,True,True,False,58.0,29.0,6,True,3,True,20.0,12.0,True,True,True,1,False,False,SYNTHETIC,18.7,Low,20.3
ORG-00698,small,manufacturing,22,27,1,36.5,34.2,1,1.5,False,False,2,168,False,26.6,20.0,56,False,False,42.8,True,False,29.1,40.6,False,False,68,60,44,26,6,False,0,False,21.0,False,137,False,False,True,120.0,104.0,12,False,6,False,66.0,21.0,False,False,True,1,False,False,SYNTHETIC,85.9,Critical,81.2
ORG-00699,medium,healthcare,502,742,54,39.1,36.2,12,39.3,False,False,2,149,False,46.5,32.7,47,False,False,68.3,True,True,0.0,41.4,False,True,60,46,50,29,12,False,8,True,37.7,False,121,False,False,True,134.0,93.0,12,False,6,False,62.0,13.0,True,True,False,0,False,False,SYNTHETIC,69.4,High,69.8
ORG-00700,small,healthcare,16,18,1,86.0,13.0,4,31.5,False,False,2,124,False,56.2,24.8,44,False,False,54.4,True,True,14.4,35.0,False,False,47,45,43,13,12,True,16,True,32.0,True,156,False,False,False,87.0,78.0,12,True,12,False,40.0,16.0,True,True,False,2,False,False,SYNTHETIC,56.0,High,57.2
ORG-00701,medium,energy,1245,2235,198,58.0,19.1,40,78.6,True,True,4,84,True,94.8,70.5,18,False,True,87.5,True,True,71.8,72.5,True,True,11,31,35,11,24,True,0,True,63.8,True,291,True,True,True,24.0,41.0,6,True,6,True,11.0,4.0,True,False,True,1,True,False,SYNTHETIC,24.8,Low,23.4
ORG-00702,medium,government,502,798,69,52.7,21.9,16,35.8,False,False,2,125,False,2.4,20.0,48,True,False,23.4,True,False,18.6,27.7,True,True,74,61,60,22,24,True,0,True,37.9,True,121,False,False,True,159.0,91.0,1,True,6,False,47.0,20.0,False,True,False,1,True,False,SYNTHETIC,68.3,High,67.6
ORG-00703,small,energy,22,31,1,66.3,24.7,6,59.5,False,False,3,180,True,37.2,20.0,45,False,True,53.0,True,False,42.3,48.9,False,False,67,40,63,33,24,True,0,True,21.8,True,131,False,False,False,150.0,62.0,12,False,12,False,51.0,12.0,False,False,False,2,False,False,SYNTHETIC,84.2,Critical,75.2
ORG-00704,small,technology,13,18,1,32.0,70.7,5,64.1,False,False,2,194,False,28.8,20.0,48,True,True,24.9,True,False,32.7,50.1,False,False,70,50,52,21,12,False,8,True,15.6,False,96,True,False,False,181.0,94.0,6,False,3,False,48.0,17.0,True,True,False,4,False,False,SYNTHETIC,77.8,Critical,70.4
ORG-00705,small,government,15,18,1,52.4,66.2,3,50.6,False,False,1,188,False,1.7,20.0,45,True,False,43.5,True,False,14.9,37.7,False,True,75,63,79,35,24,False,16,True,15.3,False,71,False,False,False,162.0,98.0,168,False,3,False,59.0,17.0,True,False,False,6,True,True,SYNTHETIC,90.9,Critical,82.3
ORG-00706,medium,healthcare,381,534,62,76.7,54.3,14,72.2,True,True,4,43,True,74.2,70.2,19,True,True,95.7,True,True,95.8,85.3,True,True,22,20,30,1,12,True,0,True,74.6,True,301,True,True,False,6.0,30.0,6,True,3,True,12.0,3.0,True,True,True,0,False,False,SYNTHETIC,17.7,Low,17.7
ORG-00707,medium,finance,647,856,69,35.7,57.6,14,100.0,True,True,4,53,True,95.5,77.2,19,True,True,85.7,True,True,77.4,89.4,True,True,2,24,2,10,12,True,8,True,80.1,True,337,True,True,True,24.0,31.0,12,True,1,True,37.0,3.0,True,True,True,0,False,False,SYNTHETIC,10.5,Low,11.5
ORG-00708,medium,manufacturing,480,729,42,68.0,18.4,12,50.9,True,True,3,126,False,34.6,53.2,54,True,False,38.8,True,False,32.7,49.3,False,False,70,27,39,22,12,False,8,True,47.2,False,203,False,False,True,63.0,61.0,12,True,12,True,41.0,15.0,False,True,False,0,False,False,SYNTHETIC,58.3,High,55.0
ORG-00709,medium,finance,574,909,55,78.9,43.6,13,100.0,False,False,4,115,True,74.3,73.1,17,True,True,69.5,True,False,90.0,77.8,True,True,34,23,19,11,24,False,0,False,74.4,False,285,True,False,True,46.0,26.0,72,True,6,True,39.0,13.0,True,True,True,0,False,False,SYNTHETIC,35.6,Moderate,34.0
ORG-00710,small,healthcare,23,25,1,57.9,26.8,2,40.2,True,True,3,125,False,55.5,31.7,31,True,True,45.0,True,True,52.8,58.4,True,True,41,46,59,21,12,True,0,True,45.7,True,241,True,True,True,120.0,45.0,24,False,12,True,29.0,6.0,True,True,False,1,False,False,SYNTHETIC,48.0,Moderate,47.3
ORG-00711,medium,retail,291,459,53,29.7,32.0,11,5.9,False,False,2,192,False,22.3,20.0,50,False,False,22.6,True,False,15.5,15.5,False,False,111,57,64,35,24,False,8,True,4.9,False,72,False,False,False,186.0,106.0,6,False,1,False,69.0,22.0,False,False,False,6,False,False,SYNTHETIC,100.0,Critical,91.0
ORG-00712,medium,energy,619,905,96,69.5,37.0,24,81.5,True,True,4,44,True,75.1,94.7,28,False,True,85.5,True,True,73.5,88.4,False,False,14,25,25,17,12,False,24,True,67.3,False,256,True,False,False,57.0,28.0,12,True,1,True,20.0,11.0,True,False,False,0,False,False,SYNTHETIC,26.5,Moderate,28.5
ORG-00713,small,manufacturing,11,15,1,54.9,28.8,1,25.0,False,False,2,132,False,44.1,31.2,50,True,False,55.6,True,False,26.8,46.1,True,False,80,39,77,32,0,False,0,False,23.8,False,99,False,False,True,147.0,72.0,6,False,3,False,37.0,18.0,False,False,False,0,False,False,SYNTHETIC,85.5,Critical,78.1
ORG-00714,medium,finance,338,578,52,41.8,49.1,11,9.5,False,False,3,167,False,0.0,28.0,53,True,False,41.3,True,False,30.1,42.5,False,False,82,56,64,18,24,False,8,True,13.8,False,123,False,False,True,151.0,69.0,12,False,12,False,64.0,18.0,True,False,False,2,True,True,SYNTHETIC,94.9,Critical,81.1
ORG-00715,medium,healthcare,1191,1963,199,47.0,51.4,39,73.2,False,False,3,115,True,56.5,47.1,27,False,True,65.5,True,True,48.8,85.0,True,True,55,34,39,17,0,True,16,True,71.5,True,254,False,False,True,61.0,51.0,24,True,3,True,31.0,10.0,True,False,True,1,True,False,SYNTHETIC,32.3,Moderate,34.3
ORG-00716,medium,government,633,866,80,37.5,52.1,19,84.4,True,True,5,54,True,77.6,72.8,11,True,True,85.6,True,True,84.2,100.0,True,False,23,14,13,7,24,True,24,True,55.5,True,364,True,True,True,16.0,21.0,24,True,3,True,11.0,9.0,True,True,True,0,False,False,SYNTHETIC,15.0,Low,13.0
ORG-00717,small,finance,25,30,1,45.7,11.4,3,39.4,False,False,2,148,False,0.0,23.1,47,False,False,39.5,True,False,18.6,34.3,False,False,59,57,44,27,6,True,8,True,33.0,False,153,False,False,True,150.0,87.0,1,False,12,False,49.0,15.0,True,False,True,5,False,False,SYNTHETIC,73.0,High,70.9
ORG-00718,small,retail,65,95,1,83.5,3.9,6,19.1,False,False,2,153,True,0.0,20.0,54,False,False,30.7,True,False,16.8,13.0,False,True,52,53,57,22,12,True,16,True,0.0,True,92,False,False,True,147.0,91.0,12,False,3,True,55.0,19.0,False,True,True,4,True,False,SYNTHETIC,79.2,Critical,68.6
ORG-00719,medium,government,663,811,64,15.1,48.1,14,22.0,False,False,2,159,False,23.3,50.3,53,False,True,25.6,True,False,50.7,58.1,False,False,65,42,51,23,0,True,8,True,36.1,False,235,False,False,False,129.0,51.0,6,True,0,False,53.0,17.0,True,False,False,1,False,False,SYNTHETIC,65.3,High,62.5
ORG-00720,large,manufacturing,6169,13028,1043,95.0,28.6,209,76.4,False,False,3,82,True,35.1,41.7,35,False,False,73.7,True,False,35.1,57.0,True,False,36,22,27,6,6,True,8,True,57.5,True,181,True,True,True,85.0,45.0,12,True,6,True,24.0,5.0,True,True,False,0,False,False,SYNTHETIC,36.4,Moderate,33.7
ORG-00721,small,energy,36,45,2,49.8,72.4,4,56.3,False,False,4,87,True,70.0,38.8,22,True,True,63.7,True,True,52.0,68.4,False,False,46,35,17,21,12,False,0,False,23.0,False,219,True,True,False,63.0,67.0,24,True,6,False,34.0,7.0,True,False,False,0,False,False,SYNTHETIC,50.2,High,49.0
ORG-00722,large,retail,12737,27745,5320,66.9,37.3,1068,60.7,True,True,4,51,True,43.5,61.1,20,False,True,78.1,True,True,66.9,83.1,False,False,27,33,7,14,0,True,16,True,45.6,False,255,True,True,True,70.0,28.0,72,True,0,True,21.0,8.0,False,True,False,6,False,False,SYNTHETIC,23.1,Low,24.3
ORG-00723,large,healthcare,7469,17697,3042,71.5,25.1,609,84.9,True,True,3,82,True,67.3,68.1,30,True,False,75.0,True,True,48.0,71.6,True,True,16,25,13,11,0,True,24,True,64.2,True,241,True,True,True,57.0,46.0,12,True,1,True,20.0,9.0,False,False,False,1,False,False,SYNTHETIC,24.3,Low,22.5
ORG-00724,small,retail,37,40,2,61.6,42.5,5,40.8,False,False,3,111,False,46.2,33.2,40,False,True,53.3,True,True,26.1,40.1,False,False,46,41,41,21,12,True,0,True,31.2,True,237,False,False,False,122.0,50.0,12,False,3,True,40.0,17.0,True,True,True,0,False,False,SYNTHETIC,56.9,High,57.6
ORG-00725,medium,finance,415,607,46,35.2,25.4,15,59.3,False,True,4,108,True,53.5,58.5,33,True,True,60.7,True,True,26.9,77.0,True,True,35,48,20,8,24,True,16,True,67.7,True,298,True,False,False,85.0,23.0,12,True,6,False,43.0,3.0,False,True,False,1,True,False,SYNTHETIC,32.1,Moderate,34.6
ORG-00726,small,finance,19,22,1,53.4,34.8,1,59.1,True,True,4,150,True,36.1,45.1,42,True,True,59.3,True,True,67.6,48.6,False,True,53,41,44,14,24,False,8,True,70.6,False,272,True,True,False,132.0,59.0,6,False,6,True,54.0,17.0,True,False,False,0,False,False,SYNTHETIC,45.7,Moderate,47.3
ORG-00727,medium,government,1534,2541,289,23.8,88.3,58,59.2,True,True,3,83,True,82.7,79.4,31,True,True,62.1,True,False,72.3,68.4,True,False,25,31,43,13,0,True,24,True,59.0,True,297,True,True,True,94.0,66.0,6,True,6,True,34.0,10.0,True,True,True,2,False,False,SYNTHETIC,28.3,Moderate,27.1
ORG-00728,medium,finance,203,332,23,34.9,4.8,8,24.6,False,False,3,122,False,20.8,37.4,48,True,False,40.6,True,False,27.7,32.8,True,True,51,36,52,27,12,False,24,True,51.9,False,199,True,False,True,106.0,96.0,6,False,6,False,50.0,8.0,False,False,False,2,False,True,SYNTHETIC,70.0,High,70.1
ORG-00729,small,education,22,22,1,86.9,11.7,3,37.0,False,False,1,193,False,17.0,20.0,59,False,False,32.5,True,False,12.8,39.7,False,False,74,57,86,32,12,False,0,False,9.5,False,141,False,False,True,184.0,70.0,6,False,0,True,69.0,20.0,False,False,True,1,True,False,SYNTHETIC,85.8,Critical,80.9
ORG-00730,medium,finance,200,305,21,57.7,62.2,5,43.8,False,False,3,155,True,26.8,37.2,28,True,True,37.6,True,True,53.4,74.9,True,False,38,41,41,18,12,True,8,True,58.3,True,258,False,False,True,101.0,55.0,6,True,3,True,38.0,17.0,True,False,False,2,False,False,SYNTHETIC,43.1,Moderate,42.4
ORG-00731,medium,finance,462,709,80,40.0,26.0,19,100.0,True,True,4,27,True,84.4,100.0,13,True,True,97.5,False,True,64.5,86.4,True,True,23,9,4,1,12,True,0,True,100.0,False,338,True,True,True,18.0,1.0,12,True,6,True,7.0,2.0,True,True,True,0,False,False,SYNTHETIC,5.6,Low,8.9
ORG-00732,medium,retail,1400,2084,187,58.2,68.0,39,26.6,False,False,3,127,False,34.9,20.0,28,True,True,40.2,True,False,59.8,42.4,False,True,56,48,53,32,12,True,16,True,40.7,True,187,False,False,False,164.0,40.0,24,True,12,False,25.0,18.0,False,False,False,2,False,False,SYNTHETIC,65.6,High,67.2
ORG-00733,small,technology,42,54,3,62.8,49.0,5,19.5,False,False,2,167,True,15.1,20.0,52,True,True,20.1,True,False,12.9,53.1,False,True,67,56,56,34,12,True,8,True,15.8,True,128,False,False,False,124.0,95.0,12,False,1,True,55.0,18.0,False,True,False,0,False,False,SYNTHETIC,84.6,Critical,72.1
ORG-00734,small,manufacturing,60,67,2,80.0,20.4,1,5.6,False,False,2,201,False,21.0,20.0,65,False,False,10.0,True,False,22.0,26.1,False,False,102,63,57,44,0,False,8,True,0.0,False,14,False,False,False,147.0,114.0,12,False,12,False,74.0,23.0,False,False,False,5,False,False,SYNTHETIC,100.0,Critical,91.3
ORG-00735,medium,retail,1606,2879,170,32.2,50.8,38,63.9,True,True,4,94,True,67.9,54.5,33,True,True,82.2,True,False,31.0,66.5,True,False,35,30,31,12,0,True,8,True,76.3,True,325,False,False,True,107.0,55.0,24,True,6,True,26.0,8.0,True,True,True,1,False,False,SYNTHETIC,28.3,Moderate,28.9
ORG-00736,medium,government,463,734,46,53.4,0.0,15,74.3,True,True,4,123,False,55.0,69.2,26,True,True,69.6,True,True,67.9,53.5,True,True,25,40,33,11,12,True,16,True,69.6,True,236,True,True,True,77.0,64.0,72,False,0,True,15.0,16.0,True,True,True,3,False,False,SYNTHETIC,26.4,Moderate,28.9
ORG-00737,medium,education,864,1234,64,51.0,55.1,14,49.5,False,False,2,118,False,31.1,22.5,44,False,False,49.0,True,False,35.3,43.4,True,False,55,47,58,17,0,False,24,True,35.1,False,195,False,False,True,89.0,82.0,24,False,3,False,55.0,13.0,False,True,False,3,True,False,SYNTHETIC,65.8,High,66.6
ORG-00738,medium,energy,460,693,72,37.0,33.5,17,52.0,False,False,3,108,False,25.5,47.0,40,True,False,50.3,True,True,39.3,52.8,True,False,70,48,51,25,6,False,16,True,17.3,False,212,False,False,False,96.0,99.0,6,False,12,True,42.0,22.0,False,False,True,3,False,False,SYNTHETIC,75.1,Critical,67.3
ORG-00739,medium,retail,256,357,26,31.7,39.4,9,38.2,False,False,2,137,True,66.8,35.0,59,True,True,40.6,True,False,31.3,48.3,False,False,68,45,66,25,6,False,8,True,29.8,False,134,True,True,True,130.0,78.0,6,False,6,False,50.0,16.0,True,False,False,2,False,False,SYNTHETIC,71.7,High,67.3
ORG-00740,small,government,21,28,1,28.9,8.0,4,22.4,False,False,1,172,False,20.5,36.0,56,False,False,20.3,True,False,19.1,10.0,False,True,98,63,62,28,6,False,0,False,35.0,False,90,False,False,True,201.0,123.0,1,False,6,False,79.0,22.0,False,False,False,3,True,True,SYNTHETIC,86.6,Critical,85.0
ORG-00741,medium,retail,617,992,99,38.2,20.1,19,56.3,False,False,4,91,True,53.9,50.4,23,False,True,72.5,True,True,60.9,54.3,True,False,31,26,14,15,0,True,8,True,46.9,True,257,True,False,False,81.0,40.0,12,True,6,True,29.0,10.0,True,True,True,2,True,False,SYNTHETIC,28.8,Moderate,31.9
ORG-00742,small,education,15,16,1,58.9,3.7,2,27.0,False,False,2,161,False,30.4,20.0,60,False,False,35.0,False,False,66.9,39.0,False,False,78,68,57,35,12,False,0,False,35.6,False,112,False,False,False,155.0,84.0,24,False,0,True,60.0,21.0,False,False,True,3,False,False,SYNTHETIC,82.4,Critical,80.2
ORG-00743,medium,manufacturing,451,648,39,51.3,10.4,12,52.0,False,False,3,141,True,36.4,20.3,45,False,False,43.9,True,False,51.7,43.2,True,True,69,54,57,31,12,False,8,True,41.1,False,235,False,False,False,111.0,67.0,12,False,6,False,31.0,11.0,False,False,False,1,False,False,SYNTHETIC,71.4,High,72.0
ORG-00744,small,manufacturing,45,50,2,30.9,16.8,1,8.2,False,False,1,190,True,0.0,20.0,59,False,False,10.0,True,False,44.7,27.1,True,False,94,59,76,37,12,False,0,False,0.0,False,86,False,False,True,186.0,80.0,12,False,6,False,77.0,19.0,False,False,False,1,True,False,SYNTHETIC,94.8,Critical,84.9
ORG-00745,small,energy,42,51,2,72.7,0.0,3,1.9,False,False,2,173,False,27.1,20.4,45,False,False,33.9,True,False,6.0,26.3,False,False,89,32,66,29,0,False,0,False,10.1,False,84,False,False,False,141.0,85.0,6,False,6,False,65.0,11.0,False,False,False,1,False,False,SYNTHETIC,99.7,Critical,89.6
ORG-00746,medium,finance,266,438,37,66.7,6.8,11,24.0,False,False,2,111,False,65.7,33.3,36,False,True,50.8,True,False,21.9,37.3,False,False,49,45,40,27,12,True,8,True,24.6,False,211,False,False,False,114.0,86.0,12,True,3,True,53.0,19.0,True,False,False,1,False,False,SYNTHETIC,63.4,High,61.4
ORG-00747,medium,energy,968,1564,167,56.2,52.4,34,82.2,True,True,3,15,True,42.7,63.1,17,True,True,77.2,True,True,62.7,88.3,True,True,15,15,22,8,0,True,24,True,59.1,True,291,True,True,True,32.0,20.0,72,False,6,True,31.0,3.0,True,True,True,0,False,False,SYNTHETIC,21.7,Low,22.7
ORG-00748,medium,retail,1331,2352,207,46.3,20.6,45,56.8,True,True,2,98,True,24.9,64.7,37,True,True,46.2,True,True,16.8,64.0,True,True,35,39,25,19,24,False,16,True,45.4,False,284,False,False,True,84.0,51.0,12,True,3,False,41.0,11.0,True,False,False,1,True,False,SYNTHETIC,41.4,Moderate,41.0
ORG-00749,small,government,29,36,1,56.8,0.0,2,25.8,False,False,2,133,True,38.3,47.2,42,False,False,51.3,True,True,25.0,62.7,True,True,37,39,42,14,24,True,24,True,37.6,True,172,False,False,True,158.0,65.0,12,False,6,True,45.0,12.0,True,False,False,2,False,False,SYNTHETIC,53.6,High,55.2
ORG-00750,medium,retail,632,941,64,39.5,59.3,14,52.3,False,True,3,100,False,65.8,48.0,29,False,True,78.0,True,False,53.5,73.7,False,True,64,29,39,17,12,False,16,True,66.0,False,249,True,True,True,82.0,49.0,6,True,12,True,24.0,13.0,True,False,True,0,False,False,SYNTHETIC,44.4,Moderate,45.5
ORG-00751,small,energy,26,35,1,50.8,59.1,4,100.0,True,True,5,72,True,67.7,89.3,23,True,True,88.2,True,True,70.7,100.0,True,True,12,5,32,5,6,True,0,True,90.3,False,396,True,True,False,17.0,21.0,6,True,6,True,4.0,8.0,False,True,True,0,False,False,SYNTHETIC,17.5,Low,16.2
ORG-00752,small,government,35,50,1,56.5,2.5,2,1.5,False,False,1,193,False,36.1,25.0,61,False,False,15.1,True,True,0.0,11.3,False,False,75,53,102,32,12,False,8,True,13.0,False,57,False,False,False,178.0,116.0,72,False,3,True,63.0,22.0,True,False,False,3,True,False,SYNTHETIC,89.2,Critical,81.4
ORG-00753,small,healthcare,86,91,3,85.3,26.3,4,24.1,False,False,2,168,True,38.3,23.8,62,True,False,30.2,True,False,46.7,24.4,True,True,72,60,55,33,0,False,0,False,23.1,False,148,False,False,True,127.0,103.0,12,False,3,True,45.0,24.0,False,False,False,3,False,True,SYNTHETIC,80.5,Critical,73.9
